66.66690 51.85320 55.52580
66.20400 51.69820 54.70340
65.51380 51.94850 54.04360
64.84780 52.40820 53.55080
64.21800 53.08580 53.40440
63.54050 53.71470 53.11550
63.18340 54.59620 52.90210
63.08320 55.56540 53.06140
62.93370 56.36620 53.53840
62.54030 57.17190 53.84670
62.33690 57.91810 54.39940
62.10340 58.71930 54.87060
61.96070 59.59630 55.24230
61.57360 60.20470 55.79490
61.40200 60.98550 56.37370
61.36080 61.80830 56.84250
61.20460 62.70520 57.26120
61.43520 63.27650 57.97130
61.13990 63.72020 58.77450
60.33400 63.89270 59.37940
59.63700 63.90850 60.04280
59.01540 63.66750 60.72590
58.46410 63.34020 61.36750
57.92410 62.86460 62.01530
57.49310 62.76080 62.83950
57.17880 62.19920 63.56030
57.01880 61.67340 64.36140
57.27850 61.12820 65.07720
57.73780 60.59020 65.73780
58.37420 60.06680 66.05380
58.85630 59.26590 66.51360
59.55790 58.73270 66.92050
60.18730 58.12380 67.23480
60.54110 57.20870 67.22820
60.60650 56.26110 67.45980
60.80530 55.35890 67.22100
61.03280 54.43500 67.20240
61.41340 53.58570 67.24790
61.72740 52.74470 67.69840
61.85690 51.87510 68.01950
61.55550 50.93760 68.24970
60.83190 50.29010 68.42280
60.27680 49.53400 68.16970
59.73460 48.83880 67.77960
58.99560 48.35430 67.44070
58.40440 47.82390 66.89370
57.81250 47.40810 66.29570
57.35200 47.09170 65.48490
57.20720 47.19700 64.54590
56.84890 47.46900 63.68580
56.15600 47.82830 63.07110
55.68200 48.09160 62.22710
55.45330 48.55510 61.42310
55.23430 48.88420 60.47620
55.02570 49.45820 59.70170
54.97110 50.30390 59.27790
54.35170 51.00030 58.96270
53.92140 51.61150 58.31060
53.29430 52.03330 57.76690
52.89840 52.54390 57.04460
52.52580 52.97900 56.24550
51.99880 53.31890 55.49220
51.19140 53.42910 54.94810
50.38660 53.41520 54.36930
49.50050 53.44330 53.99410
48.47840 53.46240 53.70530
47.51110 53.16600 53.51230
46.49530 53.18420 53.34090
45.54330 53.22460 53.31700
44.54940 53.17990 53.10110
43.60100 53.08680 52.75980
42.60780 53.02770 52.61800
41.70350 53.21970 52.40290
40.83610 53.53230 52.52780
39.92720 53.47070 52.78900
38.99780 53.15800 53.06150
38.12360 52.89190 53.39710
37.56420 52.38740 53.93370
37.10490 51.92380 54.66070
36.77230 51.36810 55.34770
36.70290 50.75900 56.14650
36.71710 50.30410 56.95400
36.72290 49.59000 57.54720
36.59030 48.71890 58.04450
36.42970 47.84090 58.42350
35.96850 47.08740 58.77180
35.16480 46.63880 59.11610
34.50760 45.93120 59.20950
33.92260 45.02560 59.33890
33.35570 44.30750 58.98270
32.68670 43.98140 58.34550
32.08440 43.70000 57.61910
31.15240 43.60350 57.35440
30.20630 43.49890 57.07350
29.38530 43.35510 56.63420
28.48450 43.38810 56.38190
27.51730 43.52350 56.06570
26.65360 43.85500 55.84480
25.82980 44.05980 55.38130
25.10490 44.43380 54.93080
68.39890 77.97870 47.48950
69.15210 77.39390 47.70930
69.55580 76.61270 47.79460
69.96620 75.73330 47.59800
70.21330 74.84330 47.43530
70.17380 73.87480 47.58780
70.26410 72.89540 47.99530
70.24640 71.95200 48.16140
70.71900 71.11990 48.07470
71.26910 70.34870 48.30400
71.67810 69.61180 48.94670
72.20370 69.01730 49.48980
72.79580 68.38160 49.84640
73.12220 67.56030 50.19080
73.17880 66.86550 50.90770
73.22510 66.30610 51.69430
73.37400 65.85570 52.63250
73.78980 65.70610 53.53550
74.08660 65.76020 54.49130
74.28730 65.84420 55.41860
74.45520 66.00640 56.34680
74.48160 65.95120 57.31870
74.42890 66.21490 58.22420
74.37950 66.28610 59.20470
74.04360 66.36420 60.10010
73.69760 66.41080 60.96260
73.46780 66.40360 61.92240
73.25310 66.30370 62.80110
72.98280 66.18280 63.75710
72.46800 66.03440 64.55700
71.87250 66.09260 65.28760
70.99210 66.27750 65.71500
70.17640 66.30250 66.16210
69.18660 66.39660 66.46250
68.38210 66.13610 66.94420
67.57040 65.79310 67.27590
66.89530 65.41350 67.78620
66.11670 65.11400 68.23480
65.43080 64.56010 68.68250
64.64520 64.17600 68.97860
63.99530 63.93100 69.61760
