54.64350 66.26110 70.77320
54.36640 66.49800 69.84860
53.85460 66.89200 69.15990
53.08320 67.26120 68.78250
52.79560 68.00300 68.24020
52.62130 68.67970 67.63110
52.01410 69.26640 67.18000
51.18240 69.64790 66.82190
50.79560 70.31910 66.31060
50.23050 70.97660 65.81320
49.77730 71.58850 65.25700
49.17870 71.06740 64.71030
49.23430 70.24270 64.28150
49.65480 69.70520 63.63130
49.79540 69.35900 62.75850
49.80900 68.82430 61.98270
50.53150 68.27400 61.57360
50.73660 67.45490 61.24530
51.27130 66.64370 61.07960
50.94890 66.00440 60.43070
51.14980 65.15640 60.02200
51.50390 64.29080 59.82910
51.75850 63.30770 59.86310
52.27610 62.54350 59.96310
53.20920 62.45920 59.63990
54.06480 62.26560 59.21970
54.79010 62.01470 58.62740
55.43500 61.67220 59.25110
55.56490 62.41890 59.73920
56.16220 63.05590 60.22590
56.92180 63.61780 60.44960
57.43260 64.20470 60.97840
57.71880 64.94320 61.57370
57.54260 65.19150 62.46190
57.72400 65.46260 63.38070
58.31260 65.66050 64.13700
59.23220 65.55770 63.88760
59.77360 66.05040 63.20220
60.45550 66.09860 62.51940
60.35870 65.94770 61.60280
60.31810 65.10270 61.11370
60.36630 64.16530 61.32800
60.28420 63.23120 61.49770
59.94990 62.37150 61.75570
59.56730 61.55430 62.16430
58.71140 61.30760 62.65380
57.99740 61.45030 63.22960
57.22860 61.37710 63.87300
56.35420 61.46520 64.32870
55.72080 60.90170 63.88760
55.24030 60.08390 63.65050
54.47330 59.49590 63.46420
53.73010 59.23480 62.96680
53.60260 59.27760 62.01250
53.23160 59.40950 61.14970
52.72670 59.32570 60.39300
52.73530 59.60190 59.47120
53.32910 59.83850 58.75010
54.19070 60.20090 58.54900
55.13620 60.35330 58.86070
55.97540 60.49530 58.45290
56.59270 60.98380 59.02590
57.37280 60.45410 59.19900
57.83320 59.86020 59.79250
58.72500 59.49120 59.55400
59.41220 58.85880 59.62380
60.13900 58.19750 59.45300
60.40360 57.68050 58.69500
61.01040 57.01200 59.08740
61.24810 56.18870 58.61730
