59.69440 60.10880 54.30750
59.59680 60.06040 53.31980
58.88990 59.44480 53.09130
58.67520 59.74510 52.18180
57.79700 59.33360 52.14450
57.46640 58.78490 52.90920
56.84690 58.10610 53.19410
56.54350 57.20490 53.25630
56.04340 57.77730 53.86600
55.57210 57.84240 54.74300
54.98480 57.06620 54.86300
54.50860 56.18490 54.79700
53.75500 56.58850 55.36910
53.03730 57.13650 55.72040
52.37430 57.86490 55.50170
52.96280 58.33520 56.07480
52.80700 57.98180 56.91870
53.51300 57.35890 57.11250
52.71820 56.93510 57.35790
51.97800 56.87020 57.97410
51.23390 57.46900 57.73400
51.40460 57.64500 56.73080
51.09960 58.54110 56.55910
50.46940 58.04070 55.96740
50.04150 57.20780 56.05580
50.30560 57.43880 56.92080
49.35930 57.63550 57.10450
49.40950 57.14380 57.96130
49.72810 56.24810 57.80820
50.19470 56.19800 56.91730
49.29540 56.12440 56.60110
48.60560 56.07010 57.25130
48.25280 56.36670 58.10600
47.65540 55.60360 57.84290
47.59310 55.45210 58.77490
47.48400 54.67850 59.36030
46.81210 55.26220 59.84490
45.94020 55.62410 59.82360
45.53130 54.88900 59.40830
44.89360 54.32940 58.79260
45.19900 54.62800 57.92170
44.64100 54.51260 57.19180
44.58140 53.67950 56.82180
43.73260 53.94750 57.13600
43.02910 54.50380 57.44270
42.25640 54.15640 57.00740
41.48170 53.98010 56.48850
40.86750 54.56510 56.06290
40.69600 53.97350 55.26680
40.42130 54.44580 54.49360
40.99950 53.75300 54.09290
40.77320 53.87570 53.15940
40.06930 54.49670 53.43950
39.12720 54.42310 53.66870
39.01700 55.03730 52.94010
38.39990 55.73270 53.14990
37.62230 55.46750 53.69900
37.35960 55.47250 54.62270
37.59140 55.76160 55.53850
37.61330 55.39150 56.48180
37.42540 54.85450 57.27750
37.77610 54.10690 56.81850
38.61360 53.84150 56.50750
39.42360 54.30330 56.41970
40.23090 53.84430 56.54330
39.91150 53.18580 55.96450
39.11380 53.28430 55.43800
38.83440 52.58540 56.13010
38.15630 52.35700 55.49990
37.88480 51.86380 54.72110
37.51690 51.00060 54.39330
38.30100 50.92670 54.94330
38.55150 50.41890 55.72610
39.25250 51.05760 55.71470
40.22240 51.31320 55.79790
40.66000 51.65840 56.62120
41.30040 51.53960 55.92120
42.04980 51.08830 56.38900
42.00940 51.73270 57.06090
42.07190 51.72050 57.99710
41.18300 52.05840 58.18500
41.21040 51.95160 59.15240
41.14900 51.94030 60.09770
41.21610 52.13130 61.06190
41.04190 52.65960 61.92070
41.07800 53.67970 61.84350
41.60050 54.42390 62.14400
41.48740 53.73000 62.82040
41.99410 53.42430 63.55830
42.63850 52.67820 63.45840
42.77920 51.97840 62.85310
43.76510 52.04110 62.86570
43.72840 52.53790 63.66350
43.81520 53.25240 62.95890
43.82800 54.14550 62.79080
42.89600 54.38320 62.85220
42.97760 55.04350 63.53380
43.71370 55.14290 64.06100
44.23740 55.85810 64.39230
43.29520 56.03750 64.63300
54.71670 60.27990 37.88400
54.00360 60.54000 38.45220
53.14100 60.05040 38.49940
52.53760 59.33030 38.74510
51.82870 59.74690 38.16990
51.28010 60.17560 37.55130
52.12600 60.18280 37.18840
51.86070 61.08630 37.35620
51.17100 61.56260 37.84080
50.74610 62.31580 38.31600
50.19140 62.00970 39.02510
50.99900 62.32450 39.44670
51.73420 61.83300 39.06980
51.64990 60.94600 38.81890
51.91980 60.42700 39.63080
52.87640 60.46440 39.50270
53.70040 60.13740 39.89780
53.59770 59.49250 39.21070
53.55350 58.53340 38.96410
53.37450 57.61550 39.03840
53.35180 57.12640 39.90830
52.64520 56.54470 39.59000
51.67230 56.45810 39.45830
50.86070 56.84060 39.80000
50.90180 57.70320 40.20360
51.29070 58.28050 40.90200
52.01720 57.72360 40.75010
51.78110 57.23750 41.59460
51.40720 56.33500 41.71880
52.05380 56.15110 42.37250
51.54430 56.13510 43.21230
50.63100 55.96390 42.94060
50.25050 55.50770 43.66490
49.92700 55.85920 44.52140
50.19860 56.66940 45.00300
49.28990 56.74960 44.82590
48.65660 56.02530 44.74820
47.74340 55.83600 44.41450
47.24600 56.45280 43.77770
46.50640 56.37060 44.37000
46.32230 56.89460 45.16740
46.46680 56.80150 46.09450
45.52130 56.72000 46.45420
45.44720 55.84160 46.90880
46.01530 55.05830 46.84120
46.61300 54.93820 47.59040
46.53450 55.53300 48.30300
47.12840 55.46370 49.03500
47.24120 55.35610 50.02650
46.35040 55.53250 50.29660
45.45790 55.54700 50.74520
45.35080 55.80740 51.70290
45.26260 56.17770 52.61530
45.86790 55.52400 53.21250
46.62420 55.96040 53.48640
47.13480 55.21200 53.07370
47.18270 54.67070 53.85380
47.78680 53.97290 53.70110
48.62140 53.76340 54.21030
47.83250 53.30690 54.71110
48.16810 52.42780 54.64920
47.74910 51.96870 53.87030
