111.44200 98.98910 98.52950
111.23200 98.83240 97.62350
111.39300 98.64610 96.69030
111.30000 97.76980 96.40460
111.10800 96.78230 96.14200
110.64400 95.97050 96.38060
110.27900 95.03650 96.38790
109.56100 94.63560 96.93340
109.73600 93.72240 97.26830
109.93200 92.83240 97.08050
109.64100 91.94370 97.32510
108.97200 91.34930 96.78740
108.31300 91.55400 96.05370
108.20000 91.69890 94.99900
108.08700 92.05720 94.11470
108.70800 92.24680 93.41790
109.48500 92.81020 93.46390
110.36800 93.00780 93.17770
111.12600 93.36860 93.69020
111.39300 93.08830 94.62350
111.16900 92.58250 95.41090
111.66200 92.63350 96.25400
112.18200 93.15050 96.83250
111.71800 93.90500 97.24010
111.77800 94.41540 97.99640
111.33600 94.57540 98.84240
111.06500 95.22950 99.47400
110.43800 95.58690 100.17100
110.03900 96.08640 100.90000
110.11900 96.54690 101.72300
109.60500 97.04460 102.36400
108.95800 97.29610 102.98200
107.99000 97.40950 103.10700
107.09500 97.18270 102.92700
106.10800 97.34440 102.86000
105.32800 97.27040 103.41100
104.42500 96.98780 103.72400
104.21100 96.87410 104.63300
103.75400 96.47400 105.42500
103.08800 96.34720 106.17800
102.34500 96.81460 106.46000
101.37700 96.89140 106.74800
101.23300 96.46130 107.61900
101.15800 96.35540 108.58000
101.04200 97.13250 109.17300
100.56100 97.03810 109.99000
100.08700 97.09390 110.87200
99.56260 97.69260 111.40400
99.60160 98.51520 111.94300
99.04440 99.20180 112.31800
98.57100 99.79160 113.02800
98.11800 100.09500 113.81400
97.28270 100.19000 114.17400
96.37770 100.50300 114.12200
96.31400 101.39700 113.92800
96.37040 102.30900 113.73800
96.49590 103.22300 113.49000
96.38300 104.07400 113.14600
96.55610 104.96900 112.61900
97.00380 105.42600 111.86100
97.66370 106.10300 111.52600
98.10580 106.93400 111.74000
98.61650 107.80700 111.75000
99.48910 108.16500 112.19300
99.92870 108.34300 111.35700
100.08300 107.78000 110.56400
100.21500 107.04900 110.01800
100.16800 106.38100 109.29600
100.12100 105.63500 108.73900
99.84060 105.13700 107.99800
99.72020 105.44000 107.09900
99.85540 105.18300 106.21800
100.35000 104.61900 105.54500
101.08600 104.15300 105.11100
101.80400 103.68400 104.63400
102.23200 102.93700 104.11500
102.72200 102.37700 103.49000
103.48000 102.07300 102.94600
104.41800 101.94600 102.99900
105.15300 101.89300 103.65500
105.93700 101.84800 104.14900
106.19500 101.99500 105.11700
106.99000 102.28500 105.56500
107.56900 101.99900 106.28300
108.19500 101.30500 106.41500
108.91400 100.92900 106.83300
109.61100 100.25700 107.15600
110.06500 99.51330 106.80200
110.63400 98.81880 107.13100
111.42700 98.34570 107.15200
112.25800 97.93630 106.92700
112.95900 97.91410 106.24300
113.22300 98.16640 105.37200
113.08700 98.80670 104.62900
112.87300 99.37460 103.81700
112.34200 99.51700 102.96500
111.86000 99.58930 102.17700
111.41600 99.62900 101.35400
111.28800 99.33570 100.45600
111.44700 99.06680 99.56080
84.75070 98.80290 115.82600
85.09600 99.24530 115.03300
84.96780 100.00400 114.47100
85.00470 100.61400 113.73100
84.97900 100.67100 112.72200
85.63800 100.41500 112.01400
85.86280 100.81800 111.18400
86.22280 101.05000 110.29900
86.75680 101.31500 109.53100
87.40240 101.01400 108.93000
88.08320 100.43300 108.56400
88.56870 99.66740 108.23300
89.08920 98.86730 107.94900
89.86490 98.40180 107.85800
90.59950 98.37490 107.04100
91.42820 97.95690 106.82200
92.42120 97.92410 106.47100
93.36200 97.62960 106.25900
94.13500 97.61810 106.85300
95.01150 97.96120 106.91300
95.82000 98.48080 106.70500
96.71900 98.49580 107.08900
97.55040 98.30550 107.63700
98.36790 98.11400 108.14600
99.13340 97.70830 108.47800
100.05000 97.85310 108.14900
100.11800 96.89960 107.99400
99.81380 96.30590 107.38900
100.29000 95.49810 107.04800
100.91300 94.73940 106.98900
101.69200 94.19010 107.36400
101.99300 93.28560 107.48100
102.18500 92.63210 108.22500
102.26600 92.02470 108.94800
102.16300 91.22220 109.43900
102.25100 90.43230 109.90800
102.69700 89.78530 110.48600
103.00400 89.52150 111.31700
103.32300 88.67910 111.64600
103.74200 88.23980 112.34800
103.97200 87.91040 113.31600
104.36000 87.27290 114.00600
104.42000 86.50160 114.58600
104.08600 85.59570 114.38200
103.80400 84.67110 114.59400
103.25100 83.99460 114.95900
102.62900 83.99050 115.69700
102.73300 84.55270 116.44200
102.54100 84.77630 117.40600
102.74400 84.96300 118.30800
102.28800 84.89200 119.16500
101.59000 85.14160 119.81300
100.78900 85.38250 120.20000
99.96460 85.39470 120.69400
99.39070 86.06000 121.11300
99.28530 86.80570 121.74600
99.68600 87.58940 122.14400
99.94920 88.53730 122.17700
100.16800 89.53620 122.23800
100.70400 90.21830 121.74300
100.74200 90.92420 121.06900
100.99000 91.80840 120.67900
100.07400 92.16910 120.67800
99.53190 92.93630 120.90100
99.15300 93.77760 120.60900
98.29480 94.03640 120.30800
97.44160 94.45510 120.08700
96.95470 94.85650 119.34700
95.99190 94.93340 119.53400
95.02900 94.59380 119.65200
94.13100 94.90620 119.44400
93.20360 95.22500 119.34400
92.36190 95.72300 119.43000
91.56630 96.18840 119.73300
90.91850 96.89140 119.56100
90.16930 97.22160 119.03800
89.32200 97.48500 118.67000
88.38020 97.53870 118.92500
87.58780 97.60210 118.33200
87.03590 97.38510 117.57500
86.70250 96.99820 116.80800
86.15800 96.23120 116.59900
85.54620 95.86730 116.01000
85.00290 95.59830 115.27400
84.78280 94.84110 114.69700
84.81910 94.22790 113.98500
85.08620 93.82590 113.10800
